method,event_index,replication,seed,event_time,horizon,relative_gap
rs_selection_v2,46,46,88,200,69,1.0535165418302035
rs_selection_v2,46,46,88,200,70,1.0115440686030308
rs_selection_v2,46,46,88,200,71,1.0535165418302035
rs_selection_v2,46,46,88,200,72,1.0535165418302035
rs_selection_v2,46,46,88,200,73,1.0535165418302035
rs_selection_v2,46,46,88,200,74,1.0535165418302035
rs_selection_v2,46,46,88,200,75,1.0535165418302035
rs_selection_v2,46,46,88,200,76,1.0535165418302035
rs_selection_v2,46,46,88,200,77,1.0535165418302035
rs_selection_v2,46,46,88,200,78,1.2944423797457385
rs_selection_v2,46,46,88,200,79,1.0
recent_best,46,46,88,200,0,1.0
recent_best,46,46,88,200,1,1.0
recent_best,46,46,88,200,2,1.0
recent_best,46,46,88,200,3,1.0
recent_best,46,46,88,200,4,1.0
recent_best,46,46,88,200,5,1.0
recent_best,46,46,88,200,6,1.0
recent_best,46,46,88,200,7,1.0
recent_best,46,46,88,200,8,1.0
recent_best,46,46,88,200,9,1.0
recent_best,46,46,88,200,10,1.0
recent_best,46,46,88,200,11,1.0
recent_best,46,46,88,200,12,1.0
recent_best,46,46,88,200,13,1.0
recent_best,46,46,88,200,14,1.0
recent_best,46,46,88,200,15,1.0115440686030308
recent_best,46,46,88,200,16,1.0115440686030308
recent_best,46,46,88,200,17,1.0859060003946692
recent_best,46,46,88,200,18,1.0859060003946692
recent_best,46,46,88,200,19,1.0859060003946692
recent_best,46,46,88,200,20,1.0859060003946692
recent_best,46,46,88,200,21,1.0
recent_best,46,46,88,200,22,1.0
recent_best,46,46,88,200,23,1.2944423797457385
recent_best,46,46,88,200,24,1.0
recent_best,46,46,88,200,25,1.0
recent_best,46,46,88,200,26,1.0
recent_best,46,46,88,200,27,1.0
recent_best,46,46,88,200,28,1.0859060003946692
recent_best,46,46,88,200,29,1.0859060003946692
recent_best,46,46,88,200,30,1.0859060003946692
recent_best,46,46,88,200,31,1.0859060003946692
recent_best,46,46,88,200,32,1.0
recent_best,46,46,88,200,33,1.0859060003946692
recent_best,46,46,88,200,34,1.0
recent_best,46,46,88,200,35,1.0
recent_best,46,46,88,200,36,1.0
recent_best,46,46,88,200,37,1.0
recent_best,46,46,88,200,38,1.0
recent_best,46,46,88,200,39,1.0535165418302035
recent_best,46,46,88,200,40,1.0
recent_best,46,46,88,200,41,1.0535165418302035
recent_best,46,46,88,200,42,1.0
recent_best,46,46,88,200,43,1.0535165418302035
recent_best,46,46,88,200,44,1.0535165418302035
recent_best,46,46,88,200,45,1.0535165418302035
recent_best,46,46,88,200,46,1.0
recent_best,46,46,88,200,47,1.0
recent_best,46,46,88,200,48,1.0
recent_best,46,46,88,200,49,1.0
recent_best,46,46,88,200,50,1.0
recent_best,46,46,88,200,51,1.0
recent_best,46,46,88,200,52,1.0
recent_best,46,46,88,200,53,1.0
recent_best,46,46,88,200,54,1.0
recent_best,46,46,88,200,55,1.0
recent_best,46,46,88,200,56,1.0
recent_best,46,46,88,200,57,1.0
recent_best,46,46,88,200,58,1.0
recent_best,46,46,88,200,59,1.0
recent_best,46,46,88,200,60,1.0
recent_best,46,46,88,200,61,1.0
recent_best,46,46,88,200,62,1.0
recent_best,46,46,88,200,63,1.0
recent_best,46,46,88,200,64,1.0
recent_best,46,46,88,200,65,1.0859060003946692
recent_best,46,46,88,200,66,1.0535165418302035
recent_best,46,46,88,200,67,1.0535165418302035
recent_best,46,46,88,200,68,1.0535165418302035
recent_best,46,46,88,200,69,1.0535165418302035
recent_best,46,46,88,200,70,1.0535165418302035
recent_best,46,46,88,200,71,1.0115440686030308
recent_best,46,46,88,200,72,1.0115440686030308
recent_best,46,46,88,200,73,1.0115440686030308
recent_best,46,46,88,200,74,1.0115440686030308
recent_best,46,46,88,200,75,1.0115440686030308
recent_best,46,46,88,200,76,1.0115440686030308
recent_best,46,46,88,200,77,1.0115440686030308
recent_best,46,46,88,200,78,1.2944423797457385
recent_best,46,46,88,200,79,1.2944423797457385
equal,47,47,89,200,0,1.0
equal,47,47,89,200,1,1.0
equal,47,47,89,200,2,1.0
equal,47,47,89,200,3,1.0
equal,47,47,89,200,4,1.0
equal,47,47,89,200,5,1.0
equal,47,47,89,200,6,1.0
equal,47,47,89,200,7,1.0
equal,47,47,89,200,8,1.0
equal,47,47,89,200,9,1.0
equal,47,47,89,200,10,1.0
equal,47,47,89,200,11,1.0
equal,47,47,89,200,12,1.0
equal,47,47,89,200,13,1.0
equal,47,47,89,200,14,1.0
equal,47,47,89,200,15,1.0
equal,47,47,89,200,16,1.0
equal,47,47,89,200,17,1.0
equal,47,47,89,200,18,1.0
equal,47,47,89,200,19,1.0
equal,47,47,89,200,20,1.0
equal,47,47,89,200,21,1.0
equal,47,47,89,200,22,1.0
equal,47,47,89,200,23,1.0
equal,47,47,89,200,24,1.0
equal,47,47,89,200,25,1.0
equal,47,47,89,200,26,1.0
equal,47,47,89,200,27,1.0
equal,47,47,89,200,28,1.0
equal,47,47,89,200,29,1.0
equal,47,47,89,200,30,1.0
equal,47,47,89,200,31,1.0
equal,47,47,89,200,32,1.0
equal,47,47,89,200,33,1.0
equal,47,47,89,200,34,1.0
equal,47,47,89,200,35,1.0
equal,47,47,89,200,36,1.0
equal,47,47,89,200,37,1.0
equal,47,47,89,200,38,1.0
equal,47,47,89,200,39,1.0
equal,47,47,89,200,40,1.0
equal,47,47,89,200,41,1.0
equal,47,47,89,200,42,1.0
equal,47,47,89,200,43,1.0
equal,47,47,89,200,44,1.0
equal,47,47,89,200,45,1.0
equal,47,47,89,200,46,1.0
equal,47,47,89,200,47,1.0
equal,47,47,89,200,48,1.0
equal,47,47,89,200,49,1.0
equal,47,47,89,200,50,1.0
equal,47,47,89,200,51,1.0
equal,47,47,89,200,52,1.0
equal,47,47,89,200,53,1.0
equal,47,47,89,200,54,1.0
equal,47,47,89,200,55,1.0
equal,47,47,89,200,56,1.0
equal,47,47,89,200,57,1.0
equal,47,47,89,200,58,1.0
equal,47,47,89,200,59,1.0
equal,47,47,89,200,60,1.0
equal,47,47,89,200,61,1.0
equal,47,47,89,200,62,1.0
equal,47,47,89,200,63,1.0
equal,47,47,89,200,64,1.0
equal,47,47,89,200,65,1.0
equal,47,47,89,200,66,1.0
equal,47,47,89,200,67,1.0
equal,47,47,89,200,68,1.0
equal,47,47,89,200,69,1.0
equal,47,47,89,200,70,1.0
equal,47,47,89,200,71,1.0
equal,47,47,89,200,72,1.0
equal,47,47,89,200,73,1.0
equal,47,47,89,200,74,1.0
equal,47,47,89,200,75,1.0
equal,47,47,89,200,76,1.0
equal,47,47,89,200,77,1.0
equal,47,47,89,200,78,1.0
equal,47,47,89,200,79,1.0
bates_granger_mv,47,47,89,200,0,1.0
bates_granger_mv,47,47,89,200,1,0.9549896210381175
bates_granger_mv,47,47,89,200,2,0.8391656021671063
bates_granger_mv,47,47,89,200,3,0.9099962250855992
bates_granger_mv,47,47,89,200,4,0.8674642543320346
bates_granger_mv,47,47,89,200,5,1.0377752230156365
bates_granger_mv,47,47,89,200,6,1.1980969896925224
bates_granger_mv,47,47,89,200,7,1.1833387007839737
bates_granger_mv,47,47,89,200,8,1.1922624892205989
bates_granger_mv,47,47,89,200,9,1.1915701358515833
bates_granger_mv,47,47,89,200,10,1.1466048971973675
bates_granger_mv,47,47,89,200,11,1.1700478102611902
bates_granger_mv,47,47,89,200,12,1.1896945538385695
bates_granger_mv,47,47,89,200,13,1.2838485625425253
bates_granger_mv,47,47,89,200,14,1.5467647258738915
bates_granger_mv,47,47,89,200,15,1.4369438342663838
bates_granger_mv,47,47,89,200,16,1.4988761911765427
bates_granger_mv,47,47,89,200,17,1.4527426667655399
bates_granger_mv,47,47,89,200,18,1.3884100986973127
bates_granger_mv,47,47,89,200,19,1.2580124171733158
bates_granger_mv,47,47,89,200,20,1.2808952301017558
bates_granger_mv,47,47,89,200,21,1.2594107521085551
bates_granger_mv,47,47,89,200,22,1.1821587648109753
bates_granger_mv,47,47,89,200,23,1.0331622028341647
bates_granger_mv,47,47,89,200,24,0.7822340584953571
bates_granger_mv,47,47,89,200,25,0.7084273153365419
bates_granger_mv,47,47,89,200,26,0.612648754839345
bates_granger_mv,47,47,89,200,27,0.6113214114556433
bates_granger_mv,47,47,89,200,28,0.7650868181940695
bates_granger_mv,47,47,89,200,29,0.6973943516374888
bates_granger_mv,47,47,89,200,30,0.8462874842344812
bates_granger_mv,47,47,89,200,31,0.9009491487111062
bates_granger_mv,47,47,89,200,32,0.8667836852302374
bates_granger_mv,47,47,89,200,33,0.7735612709739699
bates_granger_mv,47,47,89,200,34,0.8216615744559903
bates_granger_mv,47,47,89,200,35,0.9014649873847993
bates_granger_mv,47,47,89,200,36,0.9107973134906573
bates_granger_mv,47,47,89,200,37,0.9162343509364571
bates_granger_mv,47,47,89,200,38,0.7695528173545135
bates_granger_mv,47,47,89,200,39,0.701308044020981
bates_granger_mv,47,47,89,200,40,0.6367639309208502
bates_granger_mv,47,47,89,200,41,0.6834043447082898
bates_granger_mv,47,47,89,200,42,0.7043537228849169
bates_granger_mv,47,47,89,200,43,0.6000891441967506
bates_granger_mv,47,47,89,200,44,0.48384418231005455
bates_granger_mv,47,47,89,200,45,0.4318693394751511
bates_granger_mv,47,47,89,200,46,0.38910837088283734
bates_granger_mv,47,47,89,200,47,0.3673067520886999
bates_granger_mv,47,47,89,200,48,0.36861078026729666
bates_granger_mv,47,47,89,200,49,0.3670440345544061
bates_granger_mv,47,47,89,200,50,0.4615674262056195
bates_granger_mv,47,47,89,200,51,0.629090996362343
bates_granger_mv,47,47,89,200,52,0.6322950140201576
bates_granger_mv,47,47,89,200,53,0.6522277496660167
bates_granger_mv,47,47,89,200,54,0.6677217932502661
bates_granger_mv,47,47,89,200,55,0.6158331327109963
bates_granger_mv,47,47,89,200,56,0.6139140774574807
bates_granger_mv,47,47,89,200,57,0.584029668629846
bates_granger_mv,47,47,89,200,58,0.46697813976321734
bates_granger_mv,47,47,89,200,59,0.4836653227927039
bates_granger_mv,47,47,89,200,60,0.48467718904185997
bates_granger_mv,47,47,89,200,61,0.4885113419970713
bates_granger_mv,47,47,89,200,62,0.48396591438473485
bates_granger_mv,47,47,89,200,63,0.4455436876271863
bates_granger_mv,47,47,89,200,64,0.43024584870096
bates_granger_mv,47,47,89,200,65,0.6125693831388447
bates_granger_mv,47,47,89,200,66,0.47932427334992495
bates_granger_mv,47,47,89,200,67,0.4187700062501789
bates_granger_mv,47,47,89,200,68,0.4063003871469701
bates_granger_mv,47,47,89,200,69,0.42609915765665
bates_granger_mv,47,47,89,200,70,0.2708330142688733
bates_granger_mv,47,47,89,200,71,0.2595962974445832
bates_granger_mv,47,47,89,200,72,0.24197245717357033
bates_granger_mv,47,47,89,200,73,0.2734935695016841
bates_granger_mv,47,47,89,200,74,0.31524132315818054
bates_granger_mv,47,47,89,200,75,0.32379140899145625
bates_granger_mv,47,47,89,200,76,0.37128422070293493
bates_granger_mv,47,47,89,200,77,0.3966873590494154
bates_granger_mv,47,47,89,200,78,0.4494433095082948
bates_granger_mv,47,47,89,200,79,0.5030539162550992
var_error,47,47,89,200,0,1.0
var_error,47,47,89,200,1,0.8857430623374754
var_error,47,47,89,200,2,1.3506843453340447
var_error,47,47,89,200,3,1.3614159859632453
var_error,47,47,89,200,4,1.0844981145285506
var_error,47,47,89,200,5,1.1180754874161065
var_error,47,47,89,200,6,0.5063413770609002
var_error,47,47,89,200,7,0.3461093650558861
var_error,47,47,89,200,8,0.3952958912817201
var_error,47,47,89,200,9,0.25860513757689296
var_error,47,47,89,200,10,0.5850623185495576
var_error,47,47,89,200,11,1.2377557687144616
var_error,47,47,89,200,12,1.2350381684925653
var_error,47,47,89,200,13,0.9865919018537677
var_error,47,47,89,200,14,0.6850152760729304
var_error,47,47,89,200,15,0.5760023887169583
var_error,47,47,89,200,16,1.3443397838713578
var_error,47,47,89,200,17,0.8767028063934025
var_error,47,47,89,200,18,0.8139833145901129
var_error,47,47,89,200,19,0.5076283706925169
var_error,47,47,89,200,20,0.4442694067815825
var_error,47,47,89,200,21,1.821440168340003
var_error,47,47,89,200,22,1.755865220704444
var_error,47,47,89,200,23,2.1431921069019357
var_error,47,47,89,200,24,1.291634410074763
var_error,47,47,89,200,25,0.6551776056228077
var_error,47,47,89,200,26,0.5294085609615048
var_error,47,47,89,200,27,0.8243714669750233
var_error,47,47,89,200,28,0.27024540576664596
var_error,47,47,89,200,29,0.5829420246656241
var_error,47,47,89,200,30,0.15065237038562898
var_error,47,47,89,200,31,0.3851579100165751
var_error,47,47,89,200,32,0.17900822160936053
var_error,47,47,89,200,33,0.8335310028931656
var_error,47,47,89,200,34,0.32518464445065476
var_error,47,47,89,200,35,0.2994682773653173
var_error,47,47,89,200,36,0.35713214947011196
var_error,47,47,89,200,37,0.12925907718625082
var_error,47,47,89,200,38,0.3294251190809884
var_error,47,47,89,200,39,0.7661969602537775
var_error,47,47,89,200,40,0.5586245636408836
var_error,47,47,89,200,41,0.4895369006148393
var_error,47,47,89,200,42,0.38564867477795506
var_error,47,47,89,200,43,0.6248304577128563
var_error,47,47,89,200,44,0.1123074929074757
var_error,47,47,89,200,45,0.16893276925819195
var_error,47,47,89,200,46,0.4276715297454562
var_error,47,47,89,200,47,0.5762320768566616
var_error,47,47,89,200,48,0.7430370369486256
var_error,47,47,89,200,49,0.4818263067775739
var_error,47,47,89,200,50,0.2969357579913788
var_error,47,47,89,200,51,0.2289766111400148
var_error,47,47,89,200,52,0.4411342876151854
var_error,47,47,89,200,53,0.28913118477729816
var_error,47,47,89,200,54,0.3525657215015846
var_error,47,47,89,200,55,0.5365399906822237
var_error,47,47,89,200,56,0.7183325184944661
var_error,47,47,89,200,57,0.38034869463929727
var_error,47,47,89,200,58,0.338357567973311
var_error,47,47,89,200,59,0.36686688514386573
var_error,47,47,89,200,60,0.35159375694132117
var_error,47,47,89,200,61,0.3101893463648281
var_error,47,47,89,200,62,0.2610120508836534
var_error,47,47,89,200,63,0.6567285633905727
var_error,47,47,89,200,64,0.23508990110538258
var_error,47,47,89,200,65,0.4355391575709904
var_error,47,47,89,200,66,0.39638670474190724
var_error,47,47,89,200,67,0.4184723907058314
var_error,47,47,89,200,68,0.17971822608298793
var_error,47,47,89,200,69,0.25131002527446594
var_error,47,47,89,200,70,0.18703087347967265
var_error,47,47,89,200,71,0.09390582071565412
var_error,47,47,89,200,72,0.12969092523294912
var_error,47,47,89,200,73,0.2568051711742321
var_error,47,47,89,200,74,0.22744927116427455
var_error,47,47,89,200,75,0.26305887134725653
var_error,47,47,89,200,76,0.12505803973761323
var_error,47,47,89,200,77,0.9939817247443714
var_error,47,47,89,200,78,0.2170248854781128
var_error,47,47,89,200,79,0.17869421424693027
graph_only_eigenvector,47,47,89,200,0,1.0
graph_only_eigenvector,47,47,89,200,1,0.24154166442784852
graph_only_eigenvector,47,47,89,200,2,0.6756837418864656
graph_only_eigenvector,47,47,89,200,3,0.4339326563133461
graph_only_eigenvector,47,47,89,200,4,0.18952503004557314
graph_only_eigenvector,47,47,89,200,5,0.22585524534243195
graph_only_eigenvector,47,47,89,200,6,0.32016756743788777
graph_only_eigenvector,47,47,89,200,7,0.3540901936265158
graph_only_eigenvector,47,47,89,200,8,0.3411302900677022
graph_only_eigenvector,47,47,89,200,9,0.1314542759684023
graph_only_eigenvector,47,47,89,200,10,0.1480060910964454
graph_only_eigenvector,47,47,89,200,11,1.0372274986701877
graph_only_eigenvector,47,47,89,200,12,0.1240505174101519
graph_only_eigenvector,47,47,89,200,13,0.41670788646380735
graph_only_eigenvector,47,47,89,200,14,0.25413851775391605
graph_only_eigenvector,47,47,89,200,15,0.24015958988026026
graph_only_eigenvector,47,47,89,200,16,0.21154181878736444
graph_only_eigenvector,47,47,89,200,17,0.5010782553709225
graph_only_eigenvector,47,47,89,200,18,0.30967858709789664
graph_only_eigenvector,47,47,89,200,19,0.33715985986039915
graph_only_eigenvector,47,47,89,200,20,0.6678237875777531
graph_only_eigenvector,47,47,89,200,21,0.6302247527323989
graph_only_eigenvector,47,47,89,200,22,0.6284034508984941
graph_only_eigenvector,47,47,89,200,23,0.6515112634510108
graph_only_eigenvector,47,47,89,200,24,0.2748982889368839
graph_only_eigenvector,47,47,89,200,25,0.3351230085389774
graph_only_eigenvector,47,47,89,200,26,0.23261993059162603
graph_only_eigenvector,47,47,89,200,27,0.44328842211503394
graph_only_eigenvector,47,47,89,200,28,0.44186956822364754
graph_only_eigenvector,47,47,89,200,29,0.712185067700776
graph_only_eigenvector,47,47,89,200,30,0.6545428439400873
graph_only_eigenvector,47,47,89,200,31,0.664486537818357
graph_only_eigenvector,47,47,89,200,32,0.6392544082851273
graph_only_eigenvector,47,47,89,200,33,0.06634662195917893
graph_only_eigenvector,47,47,89,200,34,0.1829139949618436
graph_only_eigenvector,47,47,89,200,35,0.11196860597040459
graph_only_eigenvector,47,47,89,200,36,0.09924984404422664
graph_only_eigenvector,47,47,89,200,37,0.20577097806104547
graph_only_eigenvector,47,47,89,200,38,0.06152699708580307
graph_only_eigenvector,47,47,89,200,39,0.17584741863607778
graph_only_eigenvector,47,47,89,200,40,0.20602202610639606
graph_only_eigenvector,47,47,89,200,41,0.29281054808832296
graph_only_eigenvector,47,47,89,200,42,0.45611586176202995
graph_only_eigenvector,47,47,89,200,43,0.3979572428650736
graph_only_eigenvector,47,47,89,200,44,0.1350310793914832
graph_only_eigenvector,47,47,89,200,45,0.43661534344520003
graph_only_eigenvector,47,47,89,200,46,0.18616605448787304
graph_only_eigenvector,47,47,89,200,47,0.1872242254436289
graph_only_eigenvector,47,47,89,200,48,0.6476702267300233
graph_only_eigenvector,47,47,89,200,49,0.13199207189830806
graph_only_eigenvector,47,47,89,200,50,0.15595513840309821
graph_only_eigenvector,47,47,89,200,51,0.49721544506057563
graph_only_eigenvector,47,47,89,200,52,0.4810931378694223
graph_only_eigenvector,47,47,89,200,53,1.0326815610270599
graph_only_eigenvector,47,47,89,200,54,0.23909974438326126
graph_only_eigenvector,47,47,89,200,55,0.13441616489392602
graph_only_eigenvector,47,47,89,200,56,0.3407505007350202
graph_only_eigenvector,47,47,89,200,57,0.0877157410219701
graph_only_eigenvector,47,47,89,200,58,0.6421119673712836
graph_only_eigenvector,47,47,89,200,59,0.3577760145983729
graph_only_eigenvector,47,47,89,200,60,0.6775511642627368
graph_only_eigenvector,47,47,89,200,61,0.7084226728015738
graph_only_eigenvector,47,47,89,200,62,0.27055218292193334
graph_only_eigenvector,47,47,89,200,63,0.6837895898875126
graph_only_eigenvector,47,47,89,200,64,0.5416399290700507
graph_only_eigenvector,47,47,89,200,65,0.14050511477189326
graph_only_eigenvector,47,47,89,200,66,0.6123165486227619
graph_only_eigenvector,47,47,89,200,67,0.3783717467563633
graph_only_eigenvector,47,47,89,200,68,0.5129848452632626
graph_only_eigenvector,47,47,89,200,69,0.6688098238239981
graph_only_eigenvector,47,47,89,200,70,0.6388310556360018
graph_only_eigenvector,47,47,89,200,71,0.7028082068314719
graph_only_eigenvector,47,47,89,200,72,0.14993335958599974
graph_only_eigenvector,47,47,89,200,73,0.26185385708812825
graph_only_eigenvector,47,47,89,200,74,0.11164726352100829
graph_only_eigenvector,47,47,89,200,75,0.41992860210437233
graph_only_eigenvector,47,47,89,200,76,0.017797783893420526
graph_only_eigenvector,47,47,89,200,77,0.09929470959743314
graph_only_eigenvector,47,47,89,200,78,0.484443395479182
graph_only_eigenvector,47,47,89,200,79,0.026940728912866297
graph_only_pagerank,47,47,89,200,0,1.0
graph_only_pagerank,47,47,89,200,1,0.8088348502209936
graph_only_pagerank,47,47,89,200,2,0.6619773149747056
graph_only_pagerank,47,47,89,200,3,0.6720658735231065
graph_only_pagerank,47,47,89,200,4,0.643881208951613
graph_only_pagerank,47,47,89,200,5,1.2103142326707208
graph_only_pagerank,47,47,89,200,6,0.9931731082788482
graph_only_pagerank,47,47,89,200,7,1.0845462150199863
graph_only_pagerank,47,47,89,200,8,0.8156860682990488
graph_only_pagerank,47,47,89,200,9,0.46576656069525757
graph_only_pagerank,47,47,89,200,10,0.2621675812007618
graph_only_pagerank,47,47,89,200,11,1.2295375002031792
graph_only_pagerank,47,47,89,200,12,0.16831960836779178
graph_only_pagerank,47,47,89,200,13,0.9271149881009838
graph_only_pagerank,47,47,89,200,14,0.5696601976624383
graph_only_pagerank,47,47,89,200,15,0.8533647879296996
graph_only_pagerank,47,47,89,200,16,1.1521221682085343
graph_only_pagerank,47,47,89,200,17,1.1307134833597718
graph_only_pagerank,47,47,89,200,18,1.1646490695611385
graph_only_pagerank,47,47,89,200,19,1.121283882452422
graph_only_pagerank,47,47,89,200,20,1.1717517853723003
graph_only_pagerank,47,47,89,200,21,0.47749569996859026
graph_only_pagerank,47,47,89,200,22,0.40989056943473934
graph_only_pagerank,47,47,89,200,23,0.4322355289131731
graph_only_pagerank,47,47,89,200,24,0.4405106268953965
graph_only_pagerank,47,47,89,200,25,0.3490126828839008
graph_only_pagerank,47,47,89,200,26,0.2884005292131011
graph_only_pagerank,47,47,89,200,27,0.34369240887369906
graph_only_pagerank,47,47,89,200,28,0.4172176319526739
graph_only_pagerank,47,47,89,200,29,0.3729721337833724
graph_only_pagerank,47,47,89,200,30,0.36143782908770955
graph_only_pagerank,47,47,89,200,31,0.39505237317686664
graph_only_pagerank,47,47,89,200,32,0.35655892705168546
graph_only_pagerank,47,47,89,200,33,0.1661591586243069
graph_only_pagerank,47,47,89,200,34,0.5164063602548656
graph_only_pagerank,47,47,89,200,35,1.054125733805245
graph_only_pagerank,47,47,89,200,36,0.5546434356671001
graph_only_pagerank,47,47,89,200,37,0.3070623607055176
graph_only_pagerank,47,47,89,200,38,0.39579870554824637
graph_only_pagerank,47,47,89,200,39,0.3207555970813692
graph_only_pagerank,47,47,89,200,40,0.3654489587647858
graph_only_pagerank,47,47,89,200,41,0.40942118852754056
graph_only_pagerank,47,47,89,200,42,0.4120601695016829
graph_only_pagerank,47,47,89,200,43,0.3877838083465791
graph_only_pagerank,47,47,89,200,44,0.3976151978408822
graph_only_pagerank,47,47,89,200,45,0.39495779020951416
graph_only_pagerank,47,47,89,200,46,0.4355174763839842
graph_only_pagerank,47,47,89,200,47,0.35275743138952953
graph_only_pagerank,47,47,89,200,48,0.4247310975058881
graph_only_pagerank,47,47,89,200,49,0.499309793690451
graph_only_pagerank,47,47,89,200,50,0.26094363649126395
graph_only_pagerank,47,47,89,200,51,0.5674463178245492
graph_only_pagerank,47,47,89,200,52,0.612279656948339
graph_only_pagerank,47,47,89,200,53,0.9456172810109221
graph_only_pagerank,47,47,89,200,54,0.7487290404388512
graph_only_pagerank,47,47,89,200,55,0.4348343714075482
graph_only_pagerank,47,47,89,200,56,0.512868772552501
graph_only_pagerank,47,47,89,200,57,0.3963796781065956
graph_only_pagerank,47,47,89,200,58,0.4757696282121981
graph_only_pagerank,47,47,89,200,59,0.5128685177622064
graph_only_pagerank,47,47,89,200,60,0.5134462840144471
graph_only_pagerank,47,47,89,200,61,0.5032445125365437
graph_only_pagerank,47,47,89,200,62,0.48244251477480604
graph_only_pagerank,47,47,89,200,63,0.4388873906502972
graph_only_pagerank,47,47,89,200,64,0.4437404216639694
graph_only_pagerank,47,47,89,200,65,0.47975394852803516
graph_only_pagerank,47,47,89,200,66,0.43908917804055686
graph_only_pagerank,47,47,89,200,67,0.4393891500849886
graph_only_pagerank,47,47,89,200,68,0.3558067483337743
graph_only_pagerank,47,47,89,200,69,0.359886649940432
graph_only_pagerank,47,47,89,200,70,0.40244908448724453
graph_only_pagerank,47,47,89,200,71,0.47033520776249504
graph_only_pagerank,47,47,89,200,72,0.3770042474092346
graph_only_pagerank,47,47,89,200,73,0.4511197691500799
graph_only_pagerank,47,47,89,200,74,0.2504308946674773
graph_only_pagerank,47,47,89,200,75,0.44572206894284044
graph_only_pagerank,47,47,89,200,76,0.18297502119580406
graph_only_pagerank,47,47,89,200,77,0.5435169353455994
graph_only_pagerank,47,47,89,200,78,0.116799365082401
graph_only_pagerank,47,47,89,200,79,0.6012749614240548
graph_only_softmax,47,47,89,200,0,1.0
graph_only_softmax,47,47,89,200,1,0.8870445696532098
graph_only_softmax,47,47,89,200,2,0.8320319777117196
graph_only_softmax,47,47,89,200,3,1.0498772448243723
graph_only_softmax,47,47,89,200,4,0.8989800241002139
graph_only_softmax,47,47,89,200,5,1.2443865403399603
graph_only_softmax,47,47,89,200,6,0.9387805744275864
graph_only_softmax,47,47,89,200,7,1.4520092285282646
graph_only_softmax,47,47,89,200,8,1.2619667960427496
graph_only_softmax,47,47,89,200,9,0.5750474320182846
graph_only_softmax,47,47,89,200,10,0.5503270464190494
graph_only_softmax,47,47,89,200,11,0.9178773577595722
graph_only_softmax,47,47,89,200,12,0.3798421048135098
graph_only_softmax,47,47,89,200,13,1.000797418976209
graph_only_softmax,47,47,89,200,14,0.692678858114726
graph_only_softmax,47,47,89,200,15,1.3298341161460159
graph_only_softmax,47,47,89,200,16,1.143835939496506
graph_only_softmax,47,47,89,200,17,0.9381376234737268
graph_only_softmax,47,47,89,200,18,1.290170706699746
graph_only_softmax,47,47,89,200,19,1.5629657854245078
graph_only_softmax,47,47,89,200,20,1.7304596883331298
graph_only_softmax,47,47,89,200,21,0.8565755464576434
graph_only_softmax,47,47,89,200,22,0.8622604705473654
graph_only_softmax,47,47,89,200,23,0.6610783374739599
graph_only_softmax,47,47,89,200,24,0.8331340390105658
graph_only_softmax,47,47,89,200,25,0.4105253961541004
graph_only_softmax,47,47,89,200,26,0.7070693377215053
graph_only_softmax,47,47,89,200,27,0.7030409120976903
graph_only_softmax,47,47,89,200,28,0.5441222200620028
graph_only_softmax,47,47,89,200,29,0.6268264502024545
graph_only_softmax,47,47,89,200,30,0.5760103822357472
graph_only_softmax,47,47,89,200,31,0.4350634480783114
graph_only_softmax,47,47,89,200,32,0.39352443734171755
graph_only_softmax,47,47,89,200,33,0.4055021376688172
graph_only_softmax,47,47,89,200,34,0.3356801237799519
graph_only_softmax,47,47,89,200,35,0.788711774521277
graph_only_softmax,47,47,89,200,36,0.7378611636676833
graph_only_softmax,47,47,89,200,37,0.4658304268720138
graph_only_softmax,47,47,89,200,38,0.7604459817245479
graph_only_softmax,47,47,89,200,39,0.8361020000263968
graph_only_softmax,47,47,89,200,40,0.36133544717736504
graph_only_softmax,47,47,89,200,41,0.5061603324805872
graph_only_softmax,47,47,89,200,42,0.6181126365898619
graph_only_softmax,47,47,89,200,43,0.42800888047326013
graph_only_softmax,47,47,89,200,44,0.6190332887110798
graph_only_softmax,47,47,89,200,45,0.4796378391733156
graph_only_softmax,47,47,89,200,46,0.619716532160675
graph_only_softmax,47,47,89,200,47,0.6577192597685542
graph_only_softmax,47,47,89,200,48,0.8954638592517171
graph_only_softmax,47,47,89,200,49,1.1889308900050568
graph_only_softmax,47,47,89,200,50,1.1469862704161884
graph_only_softmax,47,47,89,200,51,1.612497890478164
graph_only_softmax,47,47,89,200,52,1.3897425546933957
graph_only_softmax,47,47,89,200,53,1.3670315628323522
graph_only_softmax,47,47,89,200,54,5.495988505327764
graph_only_softmax,47,47,89,200,55,1.3007836648166318
graph_only_softmax,47,47,89,200,56,1.1675397664246299
graph_only_softmax,47,47,89,200,57,1.0913998950322472
graph_only_softmax,47,47,89,200,58,0.8761676964403192
graph_only_softmax,47,47,89,200,59,1.2026121715006162
graph_only_softmax,47,47,89,200,60,0.9055688124518478
graph_only_softmax,47,47,89,200,61,0.8783212796951628
graph_only_softmax,47,47,89,200,62,1.0360672824456334
graph_only_softmax,47,47,89,200,63,0.8583690456808142
graph_only_softmax,47,47,89,200,64,0.5321936321343022
graph_only_softmax,47,47,89,200,65,0.33890276953089915
graph_only_softmax,47,47,89,200,66,0.5427549574392068
